"BU1,swolf, bioCO2=0","BU1,IPCC 2013, bioCO2=1, C1_36","BU1,IPCC 2013, bioCO2=0, C1_36","BU1,IPCC 2007, bioCO2=1","BU1,IPCC 2007, bioCO2=0","BU0,swolf, bioCO2=0","BU0,IPCC 2013, bioCO2=1, C1_36","BU0,IPCC 2013, bioCO2=0, C1_36","BU0,IPCC 2007, bioCO2=1","BU0,IPCC 2007, bioCO2=0",Land_app_NO3runoff,Land_app_NO3leach,Land_app_MFEN,Land_app_MFEP,Land_app_MFEK,Land_app_fert_NO3Run,Land_app_fert_NO3Leach,Land_app_fert_N2O,Land_app_fert_NH3,Land_app_fert_NH3Evap,Land_app_densPeat,Land_app_perN2Oevap,Land_app_perNH3evap,Land_app_perNasNH3fc,Material_Properties_mcFC,Material_Properties_densFC,Soil_seq_perCStor,initflow_C_cont,initflow_N_cont,initflow_P_cont,initflow_K_cont,Lanfill_CH4_Collected,Lanfill_Frac_oxidized,Lanfill_Frac_flared,Lanfill_percCStor_LF
-80.04643373,454,-87,461,-79,-132.6676127,516,-9,392,-164,0.198593107,0.110097093,0.698393946,0.710496051,0.745161594,8.613683784,13.12580177,2.37612873,13.86557138,10.57743029,202.0136006,3.129935614,8.120146185,24.78261339,0.500188369,619.3691232,9.448526318,0.303603225,0.017276607,0.007227993,0.019455866,60.45468076,0.145794944,0.245247072,66.86647294
-4.584824483,376,-25,396,-3,-290.9763069,164,-256,128,-300,0.088060676,0.176646048,0.440765598,0.8484517,0.870317624,9.417075225,8.828047423,2.399324804,28.05390005,14.56360775,228.7314681,2.726083463,11.47014058,23.92106357,0.405509661,729.0331102,8.583371264,0.196276588,0.038440884,0.01285238,0.026389545,64.4061325,0.171117327,0.345197643,85.98211979
-75.38275646,250,-90,264,-74,-213.1103713,181,-174,142,-223,0.210092041,0.2041439,0.800215164,0.955959177,0.923126839,8.210217103,6.300409463,1.914577153,7.975250713,7.42816623,183.4664995,3.559727556,11.38503779,51.88812436,0.477732559,747.350365,13.77723812,0.19063174,0.028126864,0.028399983,0.017422244,68.20366703,0.18363835,0.248774748,79.29361656
-62.61657269,618,-68,624,-62,-427.5212854,320,-360,253,-445,0.267311645,0.222274339,0.610801202,0.835826018,0.842314165,5.955148693,9.384229793,1.783611606,1.502804091,15.73315106,198.7846667,3.095928411,7.974839389,31.98918176,0.478496278,685.8374312,8.150170528,0.364799266,0.007329417,0.012824604,0.019078363,70.49776206,0.175391949,0.417819437,79.87887262
91.32024612,870,56,905,92,373.5613598,1480,740,1113,281,0.063456446,0.152910927,0.375155533,0.753739125,0.952008589,6.719774391,11.58276758,1.513695529,6.303211004,15.50667167,208.3834078,3.923338445,10.35526036,49.64218123,0.405847025,693.2836992,12.8156797,0.382704326,0.033086777,0.029761775,0.016354705,56.1536373,0.119155224,0.341708828,42.8293228
-183.1262419,543,-188,548,-182,-717.7330856,36,-713,31,-719,0.271329508,0.142749493,0.897414436,0.883146464,0.845684376,6.762367533,8.928541081,2.291025699,14.83426136,11.1004095,180.4286209,3.158596957,16.65384508,32.17838922,0.452442975,693.2869357,14.77305727,0.373416661,0.019512561,0.003391072,0.010405391,69.94324422,0.249431235,0.504932052,98.65981811
-220.0112685,522,-222,524,-219,-446.6377335,391,-358,302,-469,0.070865687,0.137490267,0.865146862,0.858501876,0.807128433,2.75300893,8.272642653,1.645305309,5.060355747,9.407231477,229.2028236,1.844038844,13.76030894,37.11297551,0.45986015,704.2374435,9.096337123,0.389577943,0.028220836,0.005751174,0.021050717,63.83201196,0.162813688,0.394475022,80.91978352
30.40916546,633,12,652,31,-299.0383314,416,-197,314,-325,0.118214078,0.104020411,0.377051763,0.844146063,0.691429048,10.3894543,7.85214612,1.801740191,9.047701626,8.888054729,216.3240865,2.820617362,18.09191454,48.30501582,0.413855474,676.9681692,6.338427077,0.296948722,0.027238314,0.009191931,0.021770287,45.97829442,0.155707684,0.472067596,82.48164018
-112.0362742,787,-117,792,-112,-524.3319126,468,-418,361,-551,0.141460733,0.13239708,0.499475962,0.718543681,0.887593854,8.229197377,8.736044451,2.169957654,8.547303056,11.86889805,184.5518086,2.366058151,10.2978582,37.12755982,0.442048785,653.0549442,10.92324447,0.446303244,0.009316136,0.021210922,0.011478462,65.95280965,0.16008222,0.324028153,79.42900895
-66.39291354,584,-68,586,-66,-541.3514679,141,-511,111,-549,0.175308377,0.147337217,0.850109825,0.922077323,0.920281231,10.64779641,4.422770258,1.820167948,23.17613301,6.999598032,189.331748,2.524357625,10.54652813,13.5995844,0.495398177,762.5132248,7.216456469,0.3562821,0.004084677,0.006761595,0.009995248,65.07890088,0.119584447,0.364167382,92.5454617
-90.0662338,673,-104,686,-89,-446.0613002,441,-335,330,-474,0.126993685,0.169327265,0.679211726,0.799827913,0.791738782,9.005324133,5.538012858,2.05849808,9.297469022,12.05843893,172.5264463,2.849059154,7.037142488,28.75847202,0.472819985,662.9437254,5.126120424,0.416071176,0.038944092,0.017257611,0.017668834,41.58158257,0.156863531,0.336173125,85.97940348
-112.3679299,357,-117,362,-111,-230.1807317,321,-154,245,-249,0.212712687,0.112565512,0.824588406,0.915694002,0.812239894,5.418721941,6.126497482,1.690627111,15.33350657,14.364478,192.3592727,2.360807777,10.28382327,16.4386804,0.50008434,677.9212163,8.112971176,0.269366231,0.019172581,0.026994835,0.020749375,58.19362219,0.131905434,0.315794011,78.72634978
144.0279495,624,104,664,145,-491.4607368,67,-479,55,-495,0.141986565,0.133665799,0.523675978,0.962246503,0.707381954,5.11945618,11.30800859,1.530174998,6.547269231,14.21552927,170.3750459,3.573264589,3.814313057,14.79225739,0.481132225,722.4869925,7.213879695,0.288379611,0.057967975,0.008326059,0.013712845,61.99693528,0.162718809,0.409085117,96.40460824
-19.0276724,502,-34,517,-18,-148.127252,477,-51,380,-173,0.137440646,0.182089317,0.630270277,0.778474695,0.772766069,6.168996215,13.01130216,1.320960136,3.707487265,9.372125637,193.7966411,3.405178032,11.54864646,23.27202364,0.524447428,739.3336252,10.0899198,0.317177587,0.024078005,0.011105307,0.019708753,68.5731418,0.266057136,0.571090868,61.71730471
-54.03264104,650,-70,665,-53,167.6009047,1117,445,839,98,0.121975994,0.177193568,0.616108805,0.843810255,0.789974652,7.539577919,12.07679381,2.086938357,11.28184479,14.26214208,243.5467556,3.389095216,15.85016679,24.15077125,0.382480712,754.3609489,9.202766949,0.32752153,0.022846359,0.008558558,0.021213445,49.7191966,0.14726336,0.432052475,56.21909056
-4.23491383,620,-26,641,-3,-264.755543,488,-149,372,-294,0.066279173,0.123242996,0.716132441,0.814905532,0.795314666,7.858372537,9.178250389,2.213071818,8.557715112,14.72386157,181.4843274,4.699899269,7.07316021,28.22555531,0.496666396,632.581051,10.34749357,0.361262801,0.027048978,0.006323354,0.019599087,63.46299839,0.127010943,0.255792646,72.63091727
-118.3536595,639,-123,644,-118,-99.69387294,828,105,623,-151,0.190353134,0.24490597,0.593569745,0.959263808,0.863068735,3.290216214,11.66395355,2.144858796,3.844801869,17.5070734,231.694983,2.373025943,9.131163447,23.04424973,0.45348209,741.1457071,11.88804917,0.386388059,0.011677359,0.011404688,0.014164024,46.06965386,0.213842749,0.359251572,68.71062289
-74.31099214,570,-81,577,-74,158.300422,1013,411,760,95,0.18284518,0.205417845,0.467731996,0.951495359,0.877847827,7.709563755,14.33269505,1.865052401,11.25836971,5.308087625,198.5136433,1.9364301,14.09658495,18.72775111,0.469358522,694.0896927,7.71007927,0.342094574,0.016539146,0.01812848,0.01985818,48.41290668,0.163231406,0.384318413,55.90395152
-55.39165453,621,-67,632,-55,-106.3304441,727,69,552,-150,0.179614831,0.206087544,0.543349725,0.885515537,0.860178664,5.532492177,10.28778523,1.809456558,7.713001896,12.42688863,211.3568856,3.019050939,16.00618907,21.46715048,0.453094774,694.3203978,9.733668831,0.350525343,0.017987069,0.014835598,0.017101017,51.83796607,0.229917629,0.33961199,66.20208915
-85.23492905,586,-94,595,-84,-339.9855721,435,-242,337,-365,0.07845931,0.152896683,0.572713014,0.967668976,0.889454526,8.131091214,7.350821526,1.782556514,8.284252814,16.81685431,194.0016544,2.395853111,10.16259447,36.95167561,0.398774571,784.67371,7.68621978,0.318599875,0.016096566,0.027115533,0.028931171,65.3660648,0.166860677,0.404576566,75.74590373
-105.0854327,586,-116,597,-104,-67.36990147,794,114,612,-113,0.162864563,0.229296037,0.667067263,0.930512434,0.620006333,10.26550568,14.12734154,1.547634439,3.139522481,9.144649668,198.9391589,2.287125951,4.197536036,13.1122725,0.410324386,711.0446109,6.263645764,0.336298881,0.034222144,0.005613969,0.013424378,65.6024674,0.220952617,0.255550989,52.83939766
145.5075032,803,108,841,147,-499.8652954,260,-443,202,-514,0.18713671,0.17186933,0.573147743,0.940899121,0.86152858,10.37687645,10.47579087,1.580053353,26.33380738,19.49557386,235.362637,4.29817966,8.573235602,38.34734024,0.491771665,757.4111443,6.236010932,0.384717534,0.044610662,0.006530404,0.004290067,67.8691769,0.168643198,0.297159552,84.99016654
-204.7609774,679,-211,686,-203,-188.5399514,885,20,676,-241,0.161781932,0.209467433,0.658972573,0.749094859,0.863636559,8.281085829,10.59160899,1.854046241,12.50455206,12.96640201,227.9355399,1.984840266,14.08900321,10.45979404,0.450302599,638.3825474,10.45859111,0.455511557,0.03599593,0.014495322,0.017375804,60.4977602,0.116816006,0.50552552,67.28405903
-62.86653179,414,-74,426,-62,-153.2916816,429,-53,329,-178,0.22893221,0.110478681,0.833622588,0.832282157,0.889127193,6.822690427,5.917319668,1.946749193,8.188200971,11.28063037,242.6976663,3.740164394,10.49494625,21.35068363,0.509927662,693.852251,9.097261421,0.282145245,0.022492722,0.008395215,0.011914591,51.2371439,0.232286727,0.529388284,73.58605386
75.73921906,478,54,500,77,-346.5041969,112,-323,88,-352,0.131178307,0.131248019,0.507872677,0.920468279,0.944869316,11.0744426,9.461852086,2.045687088,5.020805466,13.40632891,170.917271,4.352697707,4.42819841,46.63049449,0.515782018,700.1476882,4.907914649,0.247999522,0.025251348,0.027986137,0.016487438,57.39373708,0.255086133,0.338970694,91.67600764
-12.34677324,645,-41,673,-11,-244.141884,576,-105,437,-279,0.158034389,0.226659541,0.451090587,0.914891961,0.693161359,9.518933389,9.52292707,1.531328021,7.184169162,12.97088403,223.8843132,2.716521515,12.8078919,54.01294143,0.435782669,707.6242195,13.47865763,0.346050932,0.04813469,0.008579873,0.03581401,51.21579228,0.166774043,0.503765992,76.09729879
-9.307291521,754,-28,773,-8,-278.7520424,627,-137,486,-315,0.161750798,0.135513847,0.476414469,0.888410801,0.878805196,3.958444731,12.32593881,1.530671533,6.134191472,4.286295144,193.7337284,3.455920574,9.403367566,28.34125977,0.419739841,648.965426,9.519607687,0.376790836,0.021447714,0.015841554,0.022344054,66.78640907,0.200968325,0.309983474,66.42070911
-88.09171679,678,-104,694,-87,24.61217254,1007,259,772,-34,0.172236982,0.228286373,0.850052899,0.835790528,0.711040142,7.334632784,8.573072875,1.691253375,6.171851049,17.19421371,201.8756312,3.63792433,8.432802938,34.69572696,0.441076131,674.7127939,8.856684588,0.394169607,0.02878293,0.011308514,0.012109122,62.80646015,0.12311184,0.494655535,55.28849758
-13.39326442,406,-28,421,-12,-204.2704282,309,-130,235,-223,0.153618384,0.07810871,0.598100354,0.88986847,0.914039618,8.859215571,11.36919911,1.593083439,7.922387653,10.41408589,196.5576513,2.883555229,7.102541747,26.7743942,0.408298634,766.8053594,3.479303632,0.210829449,0.023200437,0.01872156,0.022704412,48.59052506,0.137376171,0.494232625,81.63672004
-10.19315225,416,-24,429,-9,-97.13472454,433,2,334,-122,0.102521405,0.159445821,0.38021157,0.702326311,0.919052048,5.183842569,9.834940074,1.9157657,23.23440047,9.037587584,187.1816237,3.138094464,13.26849463,21.43979348,0.435880829,751.2751998,11.15586697,0.220571763,0.01603048,0.021283533,0.026189112,60.26761577,0.192078228,0.447574436,66.08662479
107.3183142,410,78,439,108,-50.06917662,369,39,279,-73,0.113397024,0.234441144,0.511684865,0.782533199,0.734221263,7.165356651,8.082423332,1.729067146,7.644574094,12.01444347,223.0143265,4.202235928,11.21033059,12.46112312,0.440081548,627.4048982,9.417594533,0.171166105,0.030293876,0.010932612,0.019099442,51.90365954,0.150378371,0.323782191,68.74098397
-45.35064954,466,-55,475,-44,-80.94353192,558,52,425,-114,0.16165176,0.194591503,0.510280837,0.796687101,0.991704291,5.781062611,11.8679335,1.977146179,13.74824589,6.803397207,228.9795438,2.12477374,13.23880298,42.91178372,0.456312402,694.8408081,2.46419991,0.270568733,0.02988762,0.009712692,0.014118797,61.34058686,0.103640637,0.343075443,64.15859978
-98.2478083,622,-104,628,-98,103.4876521,1030,356,777,40,0.044627952,0.206306817,0.363000367,0.770664274,0.979241996,10.83576936,13.6199542,1.884184018,9.805298406,10.4395289,173.0068089,1.478988538,12.35219217,34.31133215,0.423464116,636.8722554,10.7211871,0.349143162,0.022067034,0.007526961,0.010214807,55.45836874,0.128677939,0.381935452,55.68974493
-66.07950014,518,-70,522,-66,-289.6545889,378,-197,286,-313,0.144219015,0.266439442,0.757334501,0.982028063,0.790015277,7.8983933,11.21553409,1.747019872,12.34025765,7.835860728,228.7663117,2.550647448,4.243878199,31.56743333,0.425522887,680.6558259,6.209259661,0.284287243,0.006955114,0.016480012,0.014947347,57.78147034,0.119988596,0.178026056,79.14164854
-119.7901834,706,-149,735,-118,-698.481273,235,-648,184,-711,0.139784056,0.119829928,0.661901179,0.800242747,0.825788282,6.778491052,5.948842692,2.19214777,15.70335722,9.209665874,235.4366354,3.31214598,7.376480536,45.42054403,0.400925465,702.861597,13.23262162,0.407721474,0.056771516,0.006065298,0.016492688,68.72237552,0.164067506,0.324123999,89.07250671
-293.21892,551,-301,559,-291,-347.4437664,665,-188,506,-388,0.269481409,0.194212483,0.948374045,0.835765891,0.714686289,4.701094334,11.72752481,1.880855761,5.76381047,11.23023961,182.7016788,2.787024829,10.59429534,17.58547671,0.395685641,776.349832,10.4472265,0.403361526,0.044019524,0.005511853,0.007844301,54.56476432,0.193051514,0.374775379,75.53343892
-55.0918082,694,-67,706,-54,-71.19961418,848,126,651,-121,0.176527951,0.229952041,0.330324204,0.71647387,0.830460694,4.892235398,15.09969781,1.593239124,13.10990652,10.27486181,201.0799393,2.91886422,9.169703122,47.46666279,0.405491151,758.9086702,13.07782496,0.354825201,0.013761393,0.008663852,0.018653884,64.82431504,0.142901288,0.371361301,57.45497909
-51.37460362,701,-65,715,-50,14.29769662,984,259,739,-47,0.231793227,0.10111887,0.522190038,0.837429387,0.716773588,8.211476855,10.20892543,2.10300609,9.547953442,8.925156164,228.0062476,3.140731238,6.102561011,55.06659523,0.454400705,711.8846591,8.664104717,0.393214322,0.022070472,0.021121371,0.030800278,47.68499073,0.15700781,0.47631079,64.7205102
-124.4736104,522,-133,531,-124,-423.7166913,302,-353,231,-441,0.140137452,0.135848011,0.853559864,0.910269877,0.803014761,7.195193212,6.698132666,1.888718949,15.74096274,8.208299396,186.8344906,3.424181464,13.10390338,21.82035914,0.520088506,784.8820384,13.86976061,0.382386869,0.022092179,0.009451096,0.011809457,60.97291006,0.128055128,0.322030455,84.56141934
-95.72886011,480,-105,490,-95,-155.6510748,546,-25,415,-188,0.161026408,0.194086083,0.576358771,0.857032008,0.752911448,9.136423083,6.809290299,1.805990197,6.942183296,6.54138304,196.3197501,2.246145934,7.550859616,10.03395203,0.388620696,660.0133193,9.749589712,0.269442659,0.027853266,0.012666122,0.008487432,58.64364806,0.134934214,0.369755971,69.69913972
-80.85922741,671,-93,683,-80,-700.2559665,93,-683,76,-705,0.253847781,0.130692773,0.587512181,0.871166132,0.779870689,7.364682495,10.18568641,1.789030695,8.145229129,8.519651126,177.6288764,3.135766145,11.98209759,40.6898097,0.434725455,720.0489505,12.04130013,0.376354669,0.020010154,0.031762917,0.012305957,69.02727577,0.190197418,0.476736788,95.54515723
-90.80330581,358,-94,360,-90,51.19460227,625,198,478,14,0.272508686,0.169911813,0.690855085,0.853143734,0.785276749,7.358981589,12.43228366,2.164073774,23.33640928,8.068927593,201.9489332,2.146488456,9.860994497,16.16416205,0.536139068,760.8257813,6.46941606,0.27309398,0.020824172,0.007441101,0.010231502,60.17619154,0.188382596,0.341925667,50.84925954
-200.1156231,382,-204,386,-198,-321.4968965,360,-237,276,-343,0.145135904,0.116782925,0.93869484,0.875175162,0.890834975,7.083726715,8.187559332,1.749580488,6.902733143,11.08420965,169.5813205,2.371444622,17.55718297,3.718955187,0.45859187,699.4558186,7.746313126,0.311547976,0.030105428,0.012608671,0.022315917,56.33106976,0.185490321,0.395089801,80.80420818
-36.94329333,447,-45,455,-36,-213.5940005,343,-140,270,-232,0.241547886,0.223819514,0.502639169,0.745978933,0.894576148,7.002158662,7.619463164,1.899963095,4.10856669,6.371438129,180.8917831,3.619502064,12.95598614,15.36385729,0.411048756,734.8488443,10.74058583,0.232614982,0.008079295,0.021725192,0.014208011,65.95451738,0.252176763,0.431059877,71.20002181
-9.267352807,858,-25,874,-8,-386.2464372,627,-239,480,-423,0.051511997,0.131728392,0.591513271,0.739560568,0.690788252,7.436054548,13.35925626,1.294713768,5.938799797,15.9041996,216.8390283,2.854409396,10.34195168,6.165060829,0.445210987,724.5731579,3.440941313,0.444159133,0.027510927,0.023864657,0.017609296,59.03202977,0.12098685,0.544151311,77.30478329
-154.3579287,338,-156,340,-153,-163.3552563,424,-65,326,-188,0.19700092,0.223523339,0.829644577,0.762017334,0.897899572,5.957396335,13.89453898,2.302531177,4.902230079,14.35050393,190.26552,2.163997139,8.182173345,35.38978445,0.495347718,700.7564067,11.54461501,0.277766163,0.017188243,0.015286828,0.023286155,58.26485603,0.143411452,0.554004948,73.23582833
-127.837494,983,-138,994,-127,-708.694815,521,-585,398,-740,0.072541505,0.182438538,0.592705037,0.86823405,0.902003795,9.719875239,10.01815594,1.439698931,21.95779817,5.689430719,215.5518382,2.560555361,8.589657259,31.35454999,0.362292092,770.3955399,10.90575557,0.486839849,0.018799054,0.008738387,0.010921942,60.42203923,0.178795938,0.26822446,83.22130304
-246.6199226,671,-256,680,-245,-846.5334434,146,-813,112,-855,0.235309816,0.11723128,0.823484319,0.875921282,0.792927432,9.677453887,7.60390364,1.61005271,7.514852398,10.01761345,197.6292172,2.324479766,4.725536897,34.43029271,0.450515787,722.9667804,9.409754354,0.479957142,0.045076217,0.004607052,0.024528136,51.91354782,0.133950581,0.331973293,95.86218041
-18.02718906,935,-34,951,-17,-709.9151664,332,-633,255,-729,0.121635122,0.24736929,0.575409004,0.956102824,0.774327602,7.302184452,12.22049318,2.401486133,9.68514349,10.50798389,215.3058186,4.160278256,17.84940682,49.02617462,0.457240376,628.2678337,7.30802809,0.49449513,0.020243247,0.003801647,0.01322171,49.28267969,0.293888428,0.377256459,89.07602474
54.48936119,493,26,521,56,-339.7737234,177,-301,139,-349,0.288378683,0.160039302,0.575422871,0.956709501,0.844185503,4.752082647,13.94692111,1.826459333,8.103190191,15.89130832,206.2497836,3.856082808,10.6491982,25.52826393,0.443723764,682.8438937,13.21054384,0.239296914,0.038264811,0.003141966,0.006344823,66.98471164,0.145416065,0.315869964,86.00183772
-75.62306699,992,-88,1004,-75,-134.8766419,1170,144,892,-205,0.055655511,0.257491899,0.367338168,0.69518385,0.951941408,7.355180731,7.59705589,2.372960024,7.670917381,16.84210336,230.2525633,2.179498382,15.0533298,21.38462197,0.41711489,734.3589731,7.837118162,0.513465632,0.027736816,0.007045495,0.018520171,57.202762,0.129610581,0.577135156,65.83069444
-49.5087335,315,-64,329,-48,-208.666759,234,-156,181,-222,0.164009238,0.152330434,0.630496878,0.940174217,0.971776735,8.511315134,9.149564546,2.147680123,22.46604865,11.1850635,206.137378,2.935586549,16.32716996,9.608101288,0.405464653,647.1022592,6.740853293,0.184693908,0.03200564,0.008070507,0.012063575,54.2764454,0.243087682,0.377883263,80.89568974
-45.38393789,690,-60,704,-44,225.4289566,1240,543,922,146,0.214129663,0.23341706,0.682248565,0.879377665,0.813742978,8.002048272,8.184390445,1.505788987,6.418213248,10.29743994,200.0380016,2.860111888,8.532735285,35.10632481,0.410888239,709.3906422,3.473513201,0.359853865,0.025025398,0.006291152,0.030708841,47.41337134,0.111994769,0.310831244,56.14831353
-14.00562571,429,-25,440,-13,-147.3912564,389,-57,298,-170,0.145027204,0.198600879,0.549869827,0.846136939,0.786822626,4.311184009,11.48439029,1.618098235,9.977039702,11.69172286,239.7301839,2.905799102,5.976762926,25.16100993,0.524384697,703.6258739,4.830671754,0.268554399,0.02034989,0.030061572,0.018624148,57.75553184,0.123035881,0.537830276,73.79306785
