"('SWOLF_Eutrophication', 'SWOLF')","('initflow', 'N_cont')","('Material_Properties', 'mcFC')","('Land_app', 'densPeat')","('initflow', 'C_cont')","('Land_app', 'perNasNH3fc')","('Land_app', 'PeatSubFac')","('Land_app', 'MFEN')","('Land_app', 'NO3')","('Material_Properties', 'densFC')","('Lanfill', 'percCStor_LF')","('Land_app', 'perNH3evap')","('Soil_seq', 'perCStor')"
-2.012823151,0.008513437,0.534686819,172.152873,0.189362414,23.04618796,0.481610076,0.580129091,0.714610084,693.5702599,92.00804341,14.55703117,3.548748844
-1.579273529,0.008560002,0.492294733,220.2644991,0.374160916,19.13996323,0.365825355,0.352804331,0.397502563,657.6418073,90.27824868,13.20354209,13.89685368
-1.646016027,0.008306138,0.478167167,282.9428843,0.353196729,18.11926696,0.774817113,0.283566839,0.408360954,674.8962653,91.56441631,15.07911303,5.798645857
-0.170703639,0.009589951,0.50224936,243.8150247,0.101499136,49.38563003,0.54918523,0.64650084,0.06423706,755.9619549,92.15258501,18.61780742,11.92582536
-0.449649363,0.026361044,0.633819987,208.3780125,0.168527847,9.593915797,0.761526413,0.656327885,0.083258109,813.4314267,93.10103094,11.41948214,5.191590387
-1.566931188,0.021777665,0.534508882,208.2704136,0.273455051,39.24554863,0.887410111,0.45333152,0.178877476,738.3874105,93.93163952,16.09773521,10.9393811
-0.464398987,0.008253496,0.47471108,308.6151728,0.108039382,24.40956193,0.560359251,0.689945406,0.17942984,577.9684039,94.25719842,11.33353227,14.38809491
-8.505678748,0.027909868,0.479958802,167.4003526,0.157243201,45.23366548,0.624276744,0.359088735,0.695223329,673.2901638,87.7742022,14.66637803,3.5587455
-0.911184098,0.01997235,0.600991696,270.0406831,0.125248544,2.0363311,0.380572947,0.562122194,0.153029834,787.6140484,88.26348841,12.99496758,15.99749712
-1.390305838,0.01189614,0.626956552,129.9549958,0.3118307,11.3195779,0.506265577,0.368231344,0.390450855,588.1477144,86.21586847,17.41176398,5.220762353
-1.254244254,0.017616687,0.440036144,339.8099388,0.139481024,34.51429131,0.808839472,0.725666548,0.221599664,672.708754,91.82368655,16.91375611,8.029195733
-6.09014191,0.023653209,0.247319471,177.2487291,0.251555133,10.52133189,0.560498274,0.412584689,0.468142987,778.3170857,92.61022179,16.3006256,2.921813819
-7.284268269,0.027525123,0.558986263,277.0694471,0.271657701,44.96931109,0.66891778,0.418603549,0.695128918,718.690816,85.14242551,18.48569529,12.5052343
-1.906039702,0.008028187,0.44250384,239.4953334,0.170297722,17.17991271,0.707872363,0.783100582,0.693697961,637.0481244,91.53040231,13.28389071,14.37153788
-2.98443037,0.025447548,0.481598146,266.1290312,0.154106475,42.10365739,0.580919449,0.420417956,0.299116436,636.6774398,91.64123133,11.71110491,10.80474061
-2.120953427,0.021803398,0.468859283,118.553316,0.44690687,25.24169006,0.768611183,0.440878788,0.206858185,1023.609011,87.23205635,17.36496942,4.126522273
-0.899663802,0.008968436,0.593526619,300.6926695,0.384078553,43.91908337,0.788078056,0.285461036,0.258168046,805.6278771,85.08980838,15.81199801,10.76172633
-0.34056913,0.011977408,0.642975836,206.0390249,0.439384207,30.48928872,0.886678085,0.381680922,0.093930068,717.739625,93.46266212,18.75783896,9.935480924
-3.620146117,0.009696059,0.318318351,219.1512073,0.220444869,44.91009058,0.383976379,0.701475816,0.837821725,658.0647114,90.14118078,10.36402368,2.912571112
-3.077201802,0.018031134,0.655742798,236.0045175,0.373767679,14.82809946,0.593772899,0.622785023,0.759695146,748.8667151,90.79896554,11.23510031,10.45101342
-0.663384319,0.009689604,0.451527079,231.7727093,0.188604403,31.94046733,0.925610353,0.693936194,0.183425237,659.5826623,91.93661115,14.11192301,2.893274433
-1.772770622,0.005995577,0.45971669,103.6681972,0.167433611,10.37659495,0.661627943,0.686255168,0.835181322,755.7033841,88.00274849,15.36900573,13.9807651
-2.425022719,0.026467964,0.462391843,268.0758096,0.280561672,32.4112314,0.424472525,0.76736503,0.358451723,540.7228895,92.56191005,17.99468696,4.884108436
-2.089011157,0.013747463,0.458967334,188.687519,0.183850422,11.37847387,0.610940374,0.678672774,0.443111329,569.4628048,92.63806489,13.89580623,3.884383673
-1.112105091,0.010300105,0.640946882,172.4010327,0.294403493,1.970426717,0.601794965,0.244868135,0.337231947,844.5890049,95.3566861,17.51430529,15.28120188
-1.794268914,0.010369098,0.544393431,320.4983218,0.142925026,38.3457623,0.857292993,0.221833723,0.4145295,673.6223727,86.45613001,13.46072974,3.251045538
-9.983832371,0.0256461,0.313152515,237.4635449,0.128683722,27.52041181,0.925508131,0.281242182,0.618643287,809.3661758,92.20320655,15.49374706,15.06762686
-2.256662587,0.016871624,0.479343867,168.433612,0.453985126,5.601238357,0.798912873,0.574203915,0.341311282,766.9954087,90.49038265,14.55942167,12.39816738
-0.67884403,0.023105284,0.651195715,222.8740324,0.433747265,30.892604,0.807605051,0.388124123,0.103654308,739.7242863,91.13334448,12.85916313,12.18385318
-9.281368179,0.024417206,0.39297533,206.1581648,0.436564371,20.52702495,0.890552383,0.388865609,0.72340884,681.1817677,85.4167882,13.47648731,12.21643583
-7.448534552,0.01869821,0.220280124,182.8684494,0.219264579,44.88684286,0.699977746,0.479548701,0.669420738,815.0979869,86.95765716,14.80347752,9.472007908
-1.829861345,0.021940696,0.571929154,212.0258686,0.276026079,47.46056594,0.51844853,0.721591917,0.359564088,829.1784928,85.96447966,17.46752472,11.78745661
-1.267574853,0.011713445,0.424496446,51.08352175,0.129407255,23.83528667,0.623647269,0.290756949,0.217150734,940.0549966,89.48044693,12.62651755,10.64132937
-3.682322857,0.017475871,0.42598477,282.1273388,0.182876783,31.95978562,0.807490442,0.722516056,0.657875399,573.8388406,93.43685138,14.84176294,11.96385814
-3.532947707,0.017964596,0.539019364,280.963737,0.327452136,9.923797767,0.860993859,0.676465538,0.621862374,586.5217216,93.29076829,15.53951724,10.21985629
-10.00826436,0.026639166,0.368366835,189.3115889,0.402492202,2.062230207,0.875212154,0.681709968,0.819567739,747.4518652,90.15269389,16.95455151,10.97081773
-3.86208384,0.024893649,0.401718884,201.128831,0.292635298,19.00482055,0.640673045,0.682274926,0.475519404,893.7890804,89.96277108,11.40779103,6.655664101
-3.519396202,0.019308208,0.370568723,312.6705906,0.149621808,45.39030705,0.679340853,0.342293066,0.354244277,853.7043837,91.79870553,14.72020307,6.627132279
-1.189867328,0.022886663,0.364575338,155.3990078,0.157636875,47.5568916,0.233655475,0.643700055,0.106180489,682.9708831,88.8761199,14.72691729,14.3287309
-2.38605506,0.013585827,0.667796005,189.4572359,0.244214391,33.18074257,0.672456233,0.547593954,0.655342435,589.234036,87.97530102,17.06433464,7.795342065
-2.22976401,0.019124566,0.43142389,237.1442721,0.318624327,1.754138764,0.815695014,0.665752873,0.291380875,804.5876004,88.0005722,13.84530709,7.548425435
-5.402700286,0.013754773,0.412812055,188.8465806,0.40869328,24.93256581,0.731784041,0.393560312,0.813944351,843.9575549,87.0544971,12.34395968,11.46841132
-1.547582238,0.005473649,0.537601186,93.07476979,0.119937591,12.5317233,0.482713482,0.296307468,0.707298855,678.2814292,89.03649318,14.89764256,4.058836723
-2.243635306,0.010188732,0.463542966,105.4204784,0.144330598,20.78692174,0.896092642,0.572227875,0.538620585,868.9718256,94.50287103,13.05812267,4.523602552
-4.945857,0.0257596,0.204215304,175.9247958,0.469968785,26.64377059,0.703939332,0.567004862,0.359420645,817.6437286,88.80419408,16.38381298,6.352525448
-2.25825483,0.01947807,0.206374809,134.8372893,0.315708834,8.16666247,0.526124996,0.600736179,0.225787937,686.8744877,95.65183564,10.90774197,9.39620046
-0.240818841,0.005590197,0.262949325,175.8621469,0.393746327,24.28102317,0.835880144,0.714538409,0.109349292,955.8221543,91.78157798,12.49207423,13.11847495
-3.81000078,0.021531599,0.491502647,229.1464105,0.169799718,46.17546918,0.646122479,0.485058348,0.42167714,929.9579535,90.59408798,13.60450713,6.532165438
-2.966580771,0.022975544,0.229586535,191.9381981,0.45364385,5.850375691,0.92896446,0.322111858,0.185772557,773.3731671,92.79247153,16.34476691,15.18444169
-3.467827778,0.012146546,0.51259723,200.540549,0.153200112,1.559609647,0.74560576,0.685040511,0.7618509,718.9275004,90.4257796,14.33439881,7.403431761
-1.296195762,0.006450311,0.581187894,142.6118573,0.432527571,22.51564074,0.683355577,0.743511882,0.843877629,576.3197097,89.01640218,18.49272532,13.24282453
-4.39515611,0.018237103,0.526008628,192.1584419,0.371941157,36.9743909,0.352514832,0.394843624,0.625748287,769.228171,89.50411992,13.88714113,9.315076699
-2.819189502,0.013263609,0.600260218,126.4142888,0.415228016,47.38958846,0.791474556,0.744830553,0.770067207,811.4658439,85.31999157,16.19221672,4.751899418
-2.759758742,0.021388919,0.537590222,174.2858839,0.179703436,4.599589833,0.637676032,0.304606637,0.330914362,514.5524897,89.87792696,17.04271111,11.50613995
-5.904496367,0.01627114,0.339715157,163.9284222,0.458143761,11.79874289,0.879199846,0.290555028,0.611985211,906.436338,95.12558485,13.42257874,9.414461481
-1.335780115,0.010165178,0.66448752,176.3572859,0.209121769,4.649554524,0.827847722,0.721677486,0.632290887,669.3578373,95.75105279,16.94054224,15.70089872
-6.570474895,0.020906372,0.455879651,148.2434631,0.396469448,19.81421252,0.424371231,0.403426136,0.731763997,566.0344832,94.71955836,15.98045396,8.643087571
-4.534201253,0.027561311,0.627532137,275.6070099,0.420374145,17.85874758,0.548106643,0.531380762,0.658247909,618.8900865,91.7908386,16.75620381,13.81235595
-3.133933944,0.006006065,0.256772479,187.1153686,0.232366181,12.62330639,0.796254982,0.438427355,0.868561654,655.8784834,89.7720073,14.49743143,5.620798062
-7.450537092,0.027871635,0.458909709,133.5849259,0.315509121,43.41363152,0.762210622,0.312869667,0.532743392,716.0628357,92.08882475,14.63942805,13.09324753
-3.323536087,0.025827098,0.345843142,175.580003,0.254121773,4.768917423,0.757736737,0.56131913,0.282074014,952.8688123,90.25350127,13.74297499,11.60583386
-0.155855254,0.007927384,0.500814161,199.5289658,0.361539162,39.59323715,0.731198482,0.515669105,0.044981154,729.265273,89.56765622,16.69378966,15.31432641
-3.104923322,0.016165487,0.600180986,205.4445039,0.411226814,40.71608094,0.884189897,0.78568992,0.766316753,646.9480351,90.8323384,17.20519543,6.808119
-1.37261893,0.011411183,0.252999638,123.731557,0.165386647,36.69754193,0.746087985,0.238491953,0.17801812,414.7398064,95.3335067,13.05200026,15.26664841
-0.462486063,0.013195548,0.425855757,186.4645471,0.387639814,42.72601972,0.850221914,0.384807873,0.070637474,835.6175453,90.10247814,13.5956976,11.40003491
-8.951226526,0.026527644,0.194627165,148.4022887,0.124202298,37.81974268,0.846763401,0.618602775,0.653402224,595.4419588,90.27776285,11.49803953,4.538104212
-0.363004255,0.008357907,0.249410575,186.0271727,0.337297147,27.79486153,0.828071808,0.2803331,0.069355927,610.6345908,89.35264199,10.93488654,11.70163547
-1.956173825,0.019203898,0.547425598,205.2301485,0.224834806,2.756472269,0.721724909,0.743605163,0.43657278,800.1283823,95.56573476,14.55476627,8.090136511
-0.607253339,0.006796984,0.531936595,160.0350509,0.150353162,40.65285863,0.701504685,0.731527476,0.303184303,491.9579976,92.63056389,15.42670021,9.2947358
-6.370358024,0.023565191,0.442683646,154.6160525,0.109375032,43.60101122,0.742815908,0.753216717,0.714442147,669.7211585,90.64194381,15.01913098,7.800763445
-1.892613588,0.011955891,0.533331434,332.101405,0.401347662,23.31156869,0.468810812,0.370896376,0.378858766,576.9142611,84.48566506,13.54441782,5.088248494
-6.495678325,0.019728148,0.184851732,173.0866799,0.346677927,13.58320455,0.559037635,0.234222165,0.455403028,743.6886951,88.7466413,14.42448225,5.223963448
-1.826602032,0.008856835,0.586758229,147.5441573,0.447968784,34.39060804,0.648636073,0.502855484,0.673187455,717.7355988,88.19020412,13.69818004,6.34316041
-5.228198536,0.021238314,0.417171844,181.0109771,0.160186543,19.88045783,0.495413395,0.684362134,0.665594274,681.0806337,88.75561047,13.58249378,12.89914235
-1.9059945,0.006587846,0.372093857,235.0490979,0.385275575,46.14674837,0.478487607,0.39122811,0.519046284,606.1205575,90.45062374,16.06192389,5.23774505
-2.173289494,0.01454785,0.269958375,173.9537757,0.22187475,44.12030909,0.741481595,0.420437425,0.268696955,621.1942399,88.71293767,15.19075662,11.31373901
-1.706309007,0.022166532,0.416757776,181.8189156,0.44434073,29.91288242,0.420772203,0.547916886,0.195613898,807.6891461,85.70798018,18.52182825,11.59378578
-4.438922325,0.015550413,0.518294992,184.3832097,0.331230744,41.8559553,0.674325627,0.209615725,0.619878706,645.6686847,92.25211479,17.82866634,9.977317783
-1.920443749,0.008509588,0.433792911,106.4972337,0.178133389,24.61768869,0.53846659,0.53755353,0.609437034,656.5315264,90.47043725,17.24683944,13.17907916
-4.714817629,0.022949493,0.302325183,220.6063915,0.204944714,4.54690878,0.832110389,0.415939554,0.391335824,517.6379596,91.66650248,17.88462051,13.33236386
-0.930205244,0.022575137,0.575750759,249.843005,0.361066822,21.78341803,0.666049984,0.760785488,0.162257022,751.6323621,84.83228335,17.52002544,9.429659482
-0.70319373,0.014611019,0.534851437,32.4511205,0.356027965,6.191270443,0.539904555,0.526308738,0.141557686,558.8719733,90.89128449,17.3260426,2.841072644
-5.408858446,0.018351312,0.464398179,217.9075556,0.133934174,32.37897637,0.728661708,0.486325896,0.64946426,737.1419558,91.15013126,15.9327338,15.37880309
-2.253705271,0.005884336,0.297431404,163.9495435,0.29973875,37.66138731,0.595418551,0.224163303,0.571646309,703.0940789,94.23143515,12.94336702,12.62410234
-0.448733732,0.005394968,0.334855428,146.2303208,0.460780528,22.03164669,0.848167436,0.585917094,0.20703579,400.0072794,91.74096346,14.05373451,6.867983722
-0.159867933,0.012012427,0.639967128,190.7713078,0.12567413,19.23933021,0.540010869,0.571726098,0.06921138,611.0573041,86.60047078,15.10566062,8.581448161
-0.018985347,0.007077649,0.197230989,213.871673,0.102408731,7.255380846,0.740651283,0.732952053,0.038173512,777.6986763,92.30151192,15.45792244,8.294559469
-0.51319586,0.007469711,0.32987211,180.3475021,0.172497788,7.554493755,0.87700935,0.610194001,0.144351198,513.0289848,90.44401536,13.64708381,13.12458011
-3.315711441,0.012353797,0.23142659,250.1855824,0.358254718,27.87016868,0.621970694,0.78584444,0.562653275,580.3777286,89.2811672,12.0554955,8.989578295
-7.954154654,0.018348257,0.344998085,198.3477705,0.353926668,12.07406659,0.810261751,0.326537026,0.785354106,678.6143769,94.60887876,15.93619997,14.99291301
-0.436438959,0.010822439,0.529882321,235.2922698,0.349892053,43.10865422,0.864565036,0.264367284,0.094679272,665.5239891,89.67117294,13.66229602,4.213535577
-2.788469284,0.023879612,0.644162596,223.3469605,0.341217671,13.34719351,0.625758184,0.509093835,0.47791302,505.5993202,88.62072366,14.90327317,13.34350482
-3.951175375,0.019904402,0.331363301,104.8224524,0.44438162,45.90439057,0.47210004,0.407058001,0.378590112,587.7787432,95.60556202,18.5261348,15.72843199
-2.002880182,0.023648175,0.644711863,174.4866344,0.202325991,11.53226391,0.876911936,0.29651351,0.267433374,812.1898177,84.64324765,11.24958885,7.72586523
-2.928669153,0.0188934,0.615892152,198.1256316,0.277580223,46.12625042,0.860830986,0.764659405,0.760536326,504.6493373,85.31698893,13.46727738,9.329155886
-0.663302872,0.006329292,0.653191352,224.6802877,0.388634738,42.59558081,0.668598473,0.487154317,0.353681703,812.3203025,88.76832847,18.88964858,12.94620043
-4.608906098,0.012964591,0.447153724,145.7035495,0.105560655,32.83807197,0.374377311,0.241076984,0.694780898,718.2752799,92.05902697,11.79488242,6.733749114
-4.476371209,0.013016577,0.286575013,172.1234646,0.188112448,11.85811014,0.708657136,0.447158497,0.631035441,760.8340614,88.64027477,13.7527265,3.898843095
-2.125842444,0.013696774,0.35720962,172.6467737,0.375635665,9.530491195,0.461225166,0.406615914,0.286999696,667.9519184,89.93570884,13.45566674,5.527574362
-2.911942549,0.011583121,0.433778007,248.9475622,0.440523912,19.95210136,0.820695565,0.248060903,0.461755957,688.6807156,88.50877445,19.23468976,11.17467036
-1.506500877,0.007445079,0.474857183,137.9220343,0.163208791,46.02285146,0.803104911,0.467139815,0.479275241,838.5152102,89.01462851,13.02605015,3.338472158
-1.182449876,0.022241987,0.336203594,185.0510294,0.440951455,27.70373376,0.356633291,0.446158852,0.108898725,870.8404908,91.46864281,14.44634399,2.938214746
-0.567457087,0.015187613,0.539360932,234.4665099,0.312740281,29.06822433,0.485365883,0.678377095,0.120984025,842.7070699,84.66980556,13.84814249,7.437687434
-3.362898748,0.013445456,0.305564317,59.92464701,0.210252631,47.52202387,0.624928198,0.507737059,0.427185111,527.9592001,87.61632475,16.07895045,6.010117306
-1.746421689,0.008961371,0.598901969,213.0138719,0.155360879,26.30096228,0.697858557,0.308548363,0.550305722,812.4804155,97.88551515,13.74261023,9.771879472
-0.281180322,0.010927166,0.627638136,206.43005,0.293330557,29.49839601,0.507568777,0.447204661,0.082296756,752.5447936,86.80531721,13.98631905,7.515381714
-1.406204786,0.006030103,0.615769961,244.9891002,0.397306365,5.650797171,0.677324378,0.465524433,0.723917886,532.1339751,93.0662542,14.12683812,3.585536486
-5.505696473,0.021237543,0.448591097,241.915937,0.235877269,13.18298661,0.525984391,0.73899724,0.663368295,642.8353331,90.82270288,15.35367564,5.343565314
-2.561581018,0.006758045,0.282396357,178.917337,0.137149109,1.76503396,0.596375402,0.502357802,0.706067749,618.5059011,93.83327583,17.96580474,12.51889612
-3.614343626,0.016845848,0.350806289,236.31913,0.273932886,28.07267749,0.896589752,0.566818385,0.53262931,660.398767,91.27658598,13.09251538,8.8846958
-1.340988187,0.006890328,0.483964205,270.9481579,0.432473598,17.91110199,0.271181644,0.234116398,0.399527614,807.9937941,90.21086927,16.42923257,14.25759307
-7.452456271,0.021408995,0.347388212,294.0782931,0.38275972,47.9095398,0.617409201,0.565414837,0.718340177,718.9304407,87.99913758,12.68341725,11.07421089
-4.439360854,0.01934907,0.585872483,140.7726616,0.415556132,21.75675443,0.84945798,0.351158921,0.669455559,819.4987234,99.74325564,16.08423423,7.161453559
-2.173902072,0.016551811,0.652202435,223.0511288,0.419209894,6.564113284,0.722212427,0.55199408,0.549518795,830.9755584,82.39284626,16.9844151,8.385342534
-0.481675998,0.005309019,0.427105617,139.051697,0.103965002,21.23871199,0.674267153,0.753340599,0.286750784,650.2493419,91.47301661,14.43533988,13.2414761
-0.360583128,0.022936598,0.607173732,211.7929996,0.357891098,45.71602889,0.491258951,0.474880421,0.048694802,815.539733,88.85786477,16.24075197,6.094193623
-2.420708603,0.024777099,0.34366018,231.5140757,0.461881415,21.08466756,0.363273635,0.727833621,0.273063152,469.8991917,93.35457851,19.46430689,8.663202631
-5.327535006,0.014890272,0.327409503,237.6814632,0.148054856,22.84941132,0.607038027,0.612562146,0.777429067,526.489129,93.3503804,15.53104833,2.573918094
